id,name,spawn_command,category_name,category_description,function_name,function_description,faction,default_faction,interact_text,aim_direction,aim_offset,animnetwork,behavior,build_time_ms,calldown_complete_soundevent,calldown_soundevent,calldownfx_complete_id,calldownfx_id,collision_id,constructed_abilityid,damageresponse,death_abilityid,deployable_category,deployable_level,dialog_script_id,difficulty_cost,flags,function,gameplay_priority_boost,gibset_id,hardpoint_type,hit_abilityid,interact_abilityid,interact_completed_abilityid,interact_height,interact_radius,interact_string,interaction_duration_ms,interaction_type,localized_name_id,loot_table_id,no_drive_zone,powered_off_ability,powered_on_ability,scale,scaling_table_id,scope_range,service_type,service_type_data,spawn_abilityid,standard_health,start_hitpoints,turret_type,vendor_loot_table_id,visual_offset,visualgroup,visualgroup_idx,visualrec,xpreward_mult,xpreward_type
92,,\spawn deployable 92,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,10000,8,12164,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11725,1,0
93,Small Healthpack,\spawn deployable 93,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,207936,189565,30288,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,12165,0,0,0,0,0.5,10003,100,0,0,30667,1.25,1,0,0,"(0, 0, 0)",0,0,11559,1,0
94,,\spawn deployable 94,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,3000,8,12166,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10401,1,0
95,,\spawn deployable 95,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,2,30246,0,0,0,0,134,0,0,0,0,0,0,0,1.5,1,0,0,0,12167,0,0,0,0,1,10003,100,0,0,0,1.125,450,0,0,"(0, 0, 0)",0,0,10403,1,0
96,,\spawn deployable 96,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1.5,1,0,0,8,12168,0,0,0,0,1,10003,100,0,0,30248,0,1,0,0,"(0, 0, 0)",0,0,10302,1,0
97,,\spawn deployable 97,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,207937,189565,30299,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,12169,0,0,0,0,1,10003,100,0,0,30667,1.25,1,0,0,"(0, 0, 0)",0,0,11472,1,0
98,,\spawn deployable 98,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,39,0,0,0,0,0,0,0,1.5,1,0,0,0,12170,0,0,0,0,1,10003,50,0,0,30301,0.75,1,0,0,"(0, 0, 0)",0,0,10973,1,0
99,,\spawn deployable 99,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",54284,,5000,0,0,0,0,189611,30305,4,64,0,0,0,0,1062,0,0,0,0,0,0,0,1.5,1,0,0,0,12171,0,0,0,0,1,10003,150,0,0,30276,2.5,200,0,0,"(0, 0, 0)",0,0,11258,1,0
100,,\spawn deployable 100,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,2,0,0,0,0,0,30324,0,1.5,1,0,0,0,12172,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10630,1,0
101,,\spawn deployable 101,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,0,0,0,0,0,189624,0,5,0,0,0,0,0,46,0,0,0,0,138,0,0,1.5,1,0,0,0,12173,0,0,0,0,1,10003,150,0,0,30327,2500000,1,0,0,"(0, 0, 0)",0,0,0,1,0
103,,\spawn deployable 103,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,189606,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,1.5,1,0,0,8,12174,0,0,0,0,1,10003,100,0,0,30417,0,1,0,0,"(0, 0, 0)",0,0,10605,1,0
104,,\spawn deployable 104,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,1.5,1,0,3000,8,12175,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10665,1,0
106,,\spawn deployable 106,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",77900,,0,0,0,0,0,189565,30414,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,12177,0,0,0,0,1,10003,100,0,0,0,1.25,1,0,0,"(0, 0, 0)",0,0,10392,1,0
107,,\spawn deployable 107,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,1.5,1,0,4000,8,12178,0,0,0,0,1,10003,150,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10944,1,0
108,Supply Crate,\spawn deployable 108,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",179421,,0,0,0,0,0,189606,0,4,0,0,0,0,0,1048711,0,0,0,0,0,30416,0,1.5,1,0,0,8,12179,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11541,1,0
109,Loot Crate,\spawn deployable 109,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,30423,0,0,0,0,150,0,0,0,0,0,0,0,1.5,1,0,0,0,12180,0,0,0,0,1,10003,100,0,0,0,0.125,50,0,0,"(0, 0, 0)",0,0,10606,1,0
110,,\spawn deployable 110,None,,Play,Where NPCs can have fun.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DynamicEmote(emote=""dance"",emoteDuration=10000)",0,0,0,0,0,189606,0,6,0,0,0,0,0,14,3,0,0,0,0,0,0,1.5,1,0,0,0,12181,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11429,1,0
111,,\spawn deployable 111,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,0,0,0,0,0,189601,0,4,0,0,0,0,0,7,0,0,0,0,0,0,33836,1.5,1,0,5000,7,12182,0,0,0,0,1,10003,300,0,0,6,2.5,1,0,0,"(0, 0, 0)",0,0,11087,1,0
112,,\spawn deployable 112,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,30457,0,0,0,0,150,0,0,0,0,0,0,0,1.5,1,0,0,0,12183,0,0,0,0,1,10003,100,0,0,0,0.125,50,0,0,"(0, 0, 0)",0,0,10606,1,0
113,,\spawn deployable 113,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,30458,0,0,0,0,150,0,0,0,0,0,0,0,1.5,1,0,0,0,12184,0,0,0,0,1,10003,100,0,0,0,0.125,50,0,0,"(0, 0, 0)",0,0,10606,1,0
114,,\spawn deployable 114,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,30459,0,0,0,0,150,0,0,0,0,0,0,0,1.5,1,0,0,0,12185,0,0,0,0,1,10003,100,0,0,0,0.125,50,0,0,"(0, 0, 0)",0,0,10606,1,0
115,,\spawn deployable 115,None,,Rest,Where NPCs can take a break.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DynamicEmote(emote=""bask"",emoteDuration=5000)",0,0,0,0,0,189575,0,1,0,0,0,0,0,33558528,2,0,0,0,0,0,0,1.5,1,0,0,0,12186,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
116,Work Deployable (Invisible for p,\spawn deployable 116,None,,Work,Where NPCs can work.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DynamicEmote(emote=""utility"",emoteDuration=3000)",0,0,0,0,0,189575,0,1,0,0,0,0,0,33558528,1,0,0,0,0,0,0,1.5,1,0,0,0,12187,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
117,,\spawn deployable 117,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",111280,,0,0,0,0,0,189606,0,4,128,0,0,0,0,16390,0,0,0,0,0,0,0,1.5,1,0,0,0,12188,0,0,0,0,1,10003,300,0,0,0,1.25,500,0,0,"(0, 0, 0)",0,0,10675,1,0
118,Brown Chair,\spawn deployable 118,None,,Rest,Where NPCs can take a break.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DynamicEmote(emote=""sit_chair"",emoteDuration=15000)",0,0,0,0,0,189564,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,1,0,0,0,12189,0,0,0,0,1,10003,50,0,0,32844,0,0,0,0,"(0, 0, 0)",0,0,13838,1,0
119,,\spawn deployable 119,None,,Repair Work,In need of repairs.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DynamicEmote(emote=""utility"")",0,0,0,0,0,189575,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,1.5,1,0,0,0,12190,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
120,,\spawn deployable 120,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,EquipAndDefend,0,0,0,0,0,189564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,12191,0,0,0,0,1,10003,50,0,0,30637,0,0,0,0,"(0, 0, 0)",0,0,10743,1,0
121,,\spawn deployable 121,None,,Weapon Rack,Weapon source.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,"DrillTownDefend(anchorName=""Defender"")",0,0,0,0,0,189564,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1.5,1,0,0,0,12192,0,0,0,0,1,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,10389,1,0
122,,\spawn deployable 122,None,,Work,Where NPCs can work.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,WaterPather,0,0,0,0,0,189575,0,1,0,0,0,0,0,33558528,1,0,0,0,0,0,0,1.5,1,0,0,0,12193,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
123,,\spawn deployable 123,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,46757,189575,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,1.5,1,0,0,0,12194,0,0,0,0,1,10003,400,0,0,30634,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
124,,\spawn deployable 124,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,EquipAndDefend,0,0,0,0,0,189564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,12195,0,0,0,0,1,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,10373,1,0
126,,\spawn deployable 126,Mannable Turret,,Fixed Weapon,Deployed weapon usable by NPCs.,accord,1,,"(0, 0, 0)","(0, 0, 1)",113387,,0,0,0,0,0,189606,0,4,0,5,0,0,0,7,4,0,0,0,0,48,0,1.4,2,0,0,0,12197,0,0,0,0,1,10003,300,0,0,0,0,0,2,0,"(0, 0, 0)",0,0,11513,1,0
127,,\spawn deployable 127,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0)",0,,0,0,0,0,108035,0,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,1.5,1,0,0,0,12198,0,0,0,0,1,10003,400,0,0,30645,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
128,,\spawn deployable 128,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,13000,0,0,0,0,189601,0,4,0,0,0,0,0,262,0,0,0,0,0,0,0,1.5,1,0,2000,10,12199,0,0,0,0,1,10003,1000,0,0,0,37.5,1,0,0,"(0, 0, 0)",0,0,10230,1,0
134,,\spawn deployable 134,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,0,0,4,30726,0,0,0,0,2,0,0,0,0,0,0,0,1.5,1,0,0,0,12205,0,0,0,0,1,10003,100,0,0,30725,250,1,0,0,"(0, 0, 0)",0,0,11468,1,0
135,,\spawn deployable 135,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,4,60,0,0,0,0,39,0,0,0,0,0,0,0,1.5,1,0,0,0,12206,0,0,0,0,1,10003,50,0,0,0,7.5,1,0,0,"(0, 0, 0)",0,0,11471,1,0
136,,\spawn deployable 136,None,,Deployed Target,"Not known ahead of time, attacked on sight only.",accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,0,0,0,0,0,189561,0,5,0,0,0,0,0,14,12,0,0,0,138,0,0,1.5,1,0,0,0,12207,0,0,0,0,1,10003,150,0,0,30060,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
137,,\spawn deployable 137,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189598,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,5000,8,12208,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10424,1,0
138,,\spawn deployable 138,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",76394,,4000,0,0,0,0,189611,30755,4,64,0,0,0,0,1062,0,0,0,0,0,0,0,1.5,1,0,0,0,12209,0,0,0,0,1,10003,150,0,0,30754,3.75,200,0,0,"(0, 0, 0)",0,0,10665,1,0
139,,\spawn deployable 139,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,3000,8,12210,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11725,1,0
140,_Invisible Object,\spawn deployable 140,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,262146,0,0,0,0,0,0,0,1.5,1,0,0,0,12211,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17042,1,0
141,,\spawn deployable 141,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,2,0,0,0,0,0,134,0,0,0,0,0,0,0,1.5,1,0,10000,8,12212,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10632,1,0
142,,\spawn deployable 142,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,1.5,1,0,30000,7,12213,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11653,1,0
143,,\spawn deployable 143,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,39,0,0,0,0,0,0,0,1.5,1,0,0,0,12214,0,0,0,0,1,10003,50,0,0,30759,0.75,1,0,0,"(0, 0, 0)",0,0,11470,1,0
144,,\spawn deployable 144,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,30802,0,1.5,1,0,2500,8,12215,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11544,1,0
145,,\spawn deployable 145,Mine,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,2000,0,0,0,0,189565,30773,4,30774,10,0,0,0,1074,0,0,0,0,0,0,0,1.5,1,0,0,0,12216,0,0,0,0,1,10003,150,0,0,33975,1,1,0,0,"(0, 0, 0)",0,0,11927,1,0
146,,\spawn deployable 146,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,30817,0,1.5,1,0,2500,8,12217,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11539,1,0
148,,\spawn deployable 148,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,0,0,12219,0,0,0,0,1,10003,100,0,0,30776,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
149,Detonator,\spawn deployable 149,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,0,0,1.5,1,0,2500,8,12220,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11609,1,0
150,,\spawn deployable 150,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189601,0,2,0,0,0,0,0,2054,0,0,0,0,0,30785,0,1.5,1,0,3000,8,12221,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10832,1,0
151,,\spawn deployable 151,Charged Pulse,,Deployed Target,"Not known ahead of time, attacked on sight only.",accord,1,,"(0, 1, 0)","(0, 0, 0.75)",224574,,1000,2218706530,4214524368,0,147774,189606,30787,34,79,4,1,0,0,39,12,0,0,0,0,0,0,1.45,1,0,0,0,12222,0,0,0,0,1,10003,50,0,0,33876,1,1,0,0,"(0, 0, 0)",0,0,11473,1,0
152,,\spawn deployable 152,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,5000,8,12223,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11547,1,0
153,,\spawn deployable 153,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,46757,189575,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,1.5,1,0,0,0,12224,0,0,0,0,1,10003,400,0,0,30790,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
154,,\spawn deployable 154,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,0,0,12225,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
155,,\spawn deployable 155,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,0,0,1.5,1,0,2500,8,12226,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11497,1,0
156,_Health Powerup (Medium),\spawn deployable 156,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,130,0,0,0,0,0,0,0,1.5,1,0,0,0,12227,0,0,0,0,1.5,10003,100,0,0,34067,0,1,0,0,"(0, 0, 0)",0,0,17455,1,0
157,_Ammo Powerup,\spawn deployable 157,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,130,0,0,0,0,0,0,0,1.5,1,0,0,0,12228,0,0,0,0,1.5,10003,100,0,0,34074,0,1,0,0,"(0, 0, 0)",0,0,17478,1,0
158,_Double Damage Powerup,\spawn deployable 158,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,35642,0,0,0,0,1,10003,100,0,0,30806,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
159,,\spawn deployable 159,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,0,0,1.5,1,0,2500,8,12230,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11497,1,0
160,,\spawn deployable 160,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,0,0,1.5,1,0,2500,8,12231,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11497,1,0
161,,\spawn deployable 161,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,1,30814,0,0,0,0,6,0,0,0,0,0,0,0,1.5,1,0,0,0,12232,0,0,0,0,1,10003,100,0,0,0,0.25,1,0,92,"(0, 0, 0)",0,0,11251,1,0
162,,\spawn deployable 162,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189601,0,2,0,0,0,0,0,6,0,0,0,0,0,30812,0,1.5,1,0,500,8,12233,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11247,1,0
163,Makeshift Blender,\spawn deployable 163,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,2500,8,12234,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11489,1,0
164,,\spawn deployable 164,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",38594,,13000,0,0,0,0,189562,111,4,0,0,0,0,0,262,0,0,0,0,0,0,0,1.5,1,0,5000,10,12235,0,0,0,0,1,10003,250,0,0,0,100,40000,0,0,"(0, 0, 0)",0,0,10230,1,0
166,_Gravlift Pad (15m),\spawn deployable 166,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189565,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,12237,0,0,0,0,1,10003,100,0,0,30888,0.75,1,0,0,"(0, 0, 0)",0,0,11468,1,0
167,Battleframe Station,\spawn deployable 167,Loadout Station,,Healing,Place for an NPC to heal (if friendly),accord,1,,"(0, 1, 0)","(0, 0, 0.75)",78509,,0,0,0,0,0,189604,0,4,0,6,0,0,0,15,13,0,0,0,0,53,0,1.5,0.75,0,0,8,12238,0,2,0,0,1,10003,100,0,0,30890,0,0,0,0,"(0, 0, 0)",0,0,15224,1,0
168,,\spawn deployable 168,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,39,0,0,0,0,0,0,0,1.5,1,0,0,8,12239,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11471,1,0
170,,\spawn deployable 170,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,1.5,1,0,0,8,12240,0,0,0,0,1,10003,50,0,0,0,150,1,0,0,"(0, 0, 0)",0,0,10116,1,0
171,,\spawn deployable 171,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,39,0,0,0,0,0,0,0,1.5,1,0,0,0,12241,0,0,0,0,1,10003,100,0,0,30891,0,1,0,0,"(0, 0, 0)",0,0,11468,1,0
172,,\spawn deployable 172,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,1.5,1,0,0,8,12242,0,0,0,0,1,10003,100,0,0,30891,0,1,0,0,"(0, 0, 0)",0,0,11468,1,0
173,,\spawn deployable 173,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,167,0,0,0,0,0,0,0,1.5,1,0,0,0,12243,0,0,0,0,1,10003,100,0,0,31255,3.75,1500,0,0,"(0, 0, 0)",0,0,11468,1,0
174,,\spawn deployable 174,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,250,0,0,0,0,189575,30892,4,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,0,0,12244,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
175,,\spawn deployable 175,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,250,0,0,0,0,189575,30893,4,0,0,0,0,0,22,0,0,0,0,0,0,0,1.5,1,0,0,0,12245,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
176,,\spawn deployable 176,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,33554454,0,0,0,0,0,30817,0,1.5,1,0,2500,8,12246,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11473,1,0
177,,\spawn deployable 177,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,30817,0,1.5,1,0,2500,8,12247,0,0,0,0,1,10003,100,0,0,0,22.5,9000,0,0,"(0, 0, 0)",0,0,11473,1,0
178,_Ability Refresher Powerup,\spawn deployable 178,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,12248,0,0,0,0,1.5,10003,100,0,0,30898,0,1,0,0,"(0, 0, 0)",0,0,17456,1,0
179,,\spawn deployable 179,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,30817,0,1.5,1,0,2500,8,12249,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11927,1,0
180,,\spawn deployable 180,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2070,0,0,0,0,0,30899,0,1.5,1,0,2500,8,12250,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11580,1,0
