id,name,spawn_command,faction,faction_id,race_name,chassis_name,weapon1_name,weapon2_name,backpack_name,loot_table_name,loot_table2_name,title_name,ai_spawn_delay_ms,armor_warpaint_palette_id,backpack_id,behavior,behavior_defensive,behavior_defensive_instance_id,behavior_instance_id,behavior_offensive,behavior_offensive_instance_id,behavior_short,body_height,body_mass,body_radius,bodysuit_warpaint_palette_id,charinfo_id,chassis_id,crafting_type_id,damage_response_id,difficulty_cost,extra_color_1,extra_color_2,extra_color_3,extra_color_4,eye_color,eyes_id,facial_hair_color,fast_speed,fullbody_warpaint_palette_id,gender,glow_warpaint_palette_id,gravity,hair_color,head_acc1_id,head_acc2_id,head_id,health_regen,is_componented,lip_color,localized_name_id,loot,loot_table2_id,loot_table_id,max_rand_scale,min_rand_scale,network_fidelity,normal_speed,ornaments_map_group_id_1,ornaments_map_group_id_2,ornaments_map_group_id_3,ornaments_map_group_id_4,posetype_id,projectile_offset,race,respawn_flags,scaling_table_id,skin_color,terminal_type_name,title,vendor_id,visual_options_id,visuals_group_id,voice_set,warpaint_pattern_data,warpaint_tattoo_data,weapon1_id,weapon2_id,weapons,xp_resource_id,xpreward_type
47,,\spawn monster 47,accord,1,Human,CORAL - NPC Recon Battleframe,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,41,10004,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10007,10009,10004,0,1,2743609570,95219,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
48,,\spawn monster 48,accord,1,Human,,,,Droid 1 Backpack,,,,2000,76757,30297,Null,,0,0,,0,Null,-1,-1,-1,76874,48,30452,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95479,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20034,0,20034 / -,0,0
49,,\spawn monster 49,chosen,2,Chosen,,,,,Campaign Token - Grenade Launcher Rare or Epic,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,49,30452,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95477,50 / -,0,50,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20034,0,20034 / -,0,0
52,,\spawn monster 52,gaea,7,Wildlife,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,13,30432,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95209,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
53,,\spawn monster 53,gaea,7,Wildlife,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,16,30031,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95210,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
54,,\spawn monster 54,gaea,7,Wildlife,Brontodon Battleframe,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,19,30033,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,1,2743609570,95212,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20012,20012,20012 / 20012,0,0
55,,\spawn monster 55,accord,1,Human,CORAL - NPC Biotech Battleframe,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,55,10002,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,F,76921,1,4279450052,10015,10016,10009,0,1,2743609570,95213,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
57,,\spawn monster 57,gaea,7,Wildlife,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,17,30030,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95211,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20010,0,20010 / -,0,0
58,,\spawn monster 58,accord,1,Human,,,DevTEST Burst Rifle,,,,,2000,76757,0,EngineerTurret,,0,0,,0,EngineerTurret,-1,-1,-1,76874,62,30452,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,1,2743609570,95244,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20006,- / 20006,0,0
59,,\spawn monster 59,chosen,2,Chosen,,,DevTEST Burst Rifle,,,,,2000,76757,0,EngineerTurret,,0,0,,0,EngineerTurret,-1,-1,-1,76874,67,30452,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,1,2743609570,95243,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20006,- / 20006,0,0
61,,\spawn monster 61,friendly,4,Companion,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,69,30433,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95207,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",7,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
63,,\spawn monster 63,chosen,2,Chosen,,BaseDefense Turret Rifle,,,,,,2000,76757,0,EngineerTurret,,0,0,,0,EngineerTurret,-1,-1,-1,76874,71,30451,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95214,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20039,0,20039 / -,0,0
65,,\spawn monster 65,accord,1,Human,,NPC Turret Bot (engineer) Rifle I,,,,,,2000,76757,0,EngineerTurret,,0,0,,0,EngineerTurret,-1,-1,-1,76874,73,30451,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95235,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20038,0,20038 / -,0,0
66,,\spawn monster 66,chosen,2,Chosen,,NPC Turret Bot (engineer) Rifle I,,,,,,2000,76757,0,EngineerTurret,,0,0,,0,EngineerTurret,-1,-1,-1,76874,74,30451,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95215,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20038,0,20038 / -,0,0
68,Melding Tornado,\spawn monster 68,melding,6,Melded,,,,,,,,2000,76757,0,MeldingTornado(abilityWaitTime=3000),,0,0,,0,MeldingTornado,-1,-1,-1,76874,76,0,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95398,5272 / -,0,5272,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",8,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
69,,\spawn monster 69,gaea,7,Wildlife,NPC Melding Tornado,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,77,30453,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95208,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
70,,\spawn monster 70,accord,1,Human,CORAL - NPC Recon Battleframe,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,8,10004,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95289,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",30334,20044,30334 / 20044,0,0
72,,\spawn monster 72,chosen,2,Chosen,NPC Guard BF,,DevTEST Burst Rifle,,Campaign Token - Grenade Launcher Rare or Epic,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,88,30028,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10003,10017,10006,0,1,2743609570,95350,50 / -,0,50,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20006,- / 20006,0,0
73,,\spawn monster 73,accord,1,Human,NPC Guard BF,,DevTEST Burst Rifle,,Campaign Token - Grenade Launcher Rare or Epic,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,89,30028,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95237,50 / -,0,50,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20006,- / 20006,0,0
74,,\spawn monster 74,melding,6,Melded,,,,,,Melded Loot 4 (Complex),,2000,76757,0,"StealthVorrax(meleeDist=3, meleeDuration=4000)",,0,0,,0,StealthVorrax,-1,-1,-1,76874,90,85259,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,0,2743609570,95395,- / 5460,5460,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",8,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",76560,0,76560 / -,0,0
75,,\spawn monster 75,accord,1,Human,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,92,10003,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95324,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20033,- / 20033,0,0
76,,\spawn monster 76,gaea,7,Wildlife,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,93,30454,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10017,10017,0,0,0,2743609570,95465,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20010,0,20010 / -,0,0
77,,\spawn monster 77,accord,1,Human,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,95,30097,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95687,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
78,,\spawn monster 78,accord,1,Human,BUILDING Lane Inhibitor,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,96,30054,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95688,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
79,,\spawn monster 79,chosen,2,Chosen,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,95,30097,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95629,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
80,,\spawn monster 80,chosen,2,Chosen,BUILDING Lane Inhibitor,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,96,30054,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95630,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
81,,\spawn monster 81,accord,1,Human,BUILDING Fortress,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,95,30067,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95689,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
82,,\spawn monster 82,chosen,2,Chosen,BUILDING Fortress,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,95,30067,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,0,4279450052,0,0,0,0,0,2743609570,95632,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
83,,\spawn monster 83,accord,1,Human,,,NPC CORAL - Accord Guard Assault Rifle,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,21,30137,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95686,53 / -,0,53,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,30025,- / 30025,0,0
84,,\spawn monster 84,chosen,2,Chosen,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,32,30137,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95628,53 / -,0,53,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20013,- / 20013,0,0
85,,\spawn monster 85,accord,1,Human,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,21,30137,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,F,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95685,53 / -,0,53,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",30070,0,30070 / -,0,0
86,,\spawn monster 86,chosen,2,Chosen,,,,,,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,32,30137,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,F,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95627,53 / -,0,53,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",30070,0,30070 / -,0,0
87,,\spawn monster 87,accord,1,Human,,,,,Campaign Token - SMG Rare or Epic,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,90,30072,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95681,51 / -,0,51,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",30071,0,30071 / -,0,0
88,,\spawn monster 88,chosen,2,Chosen,,,,,Campaign Token - SMG Rare or Epic,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,90,30072,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,10004,10008,10002,0,1,2743609570,95624,51 / -,0,51,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",30071,0,30071 / -,0,0
89,,\spawn monster 89,accord,1,Human,,,,,Campaign Token - SMG Rare or Epic,,,2000,76757,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76874,90,30032,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,0,2743609570,95680,51 / -,0,51,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),20031,0,20031 / -,0,0
90,,\spawn monster 90,accord,1,Human,,NPC Aranhas Melee Attack,,,CORE NPC Kill Loot 1 (Tiny) - Crystite/Powerups Subtable,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,17,30030,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,0,2743609570,95372,1 / -,0,1,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,(0),(0),20046,0,20046 / -,0,0
91,,\spawn monster 91,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95660,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20002,0,20002 / -,0,0
92,,\spawn monster 92,accord,1,Human,,,DevTEST Burst Rifle,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95299,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,20006,- / 20006,0,0
93,,\spawn monster 93,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95470,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
94,,\spawn monster 94,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95459,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20009,0,20009 / -,0,0
95,,\spawn monster 95,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95643,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20024,0,20024 / -,0,0
96,,\spawn monster 96,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95287,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20005,0,20005 / -,0,0
97,,\spawn monster 97,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95379,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
98,,\spawn monster 98,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95473,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20033,0,20033 / -,0,0
99,,\spawn monster 99,accord,1,Human,,,,,,,,2000,76757,0,Null,,0,0,,0,Null,-1,-1,-1,76874,1,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,1,2743609570,95649,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",20041,0,20041 / -,0,0
